"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_bon"
"ENSMUSG00000044033",60.9082384551739,0.173612404384374,0.15199936376806,1.14219165186306,0.253374365246409,0.843851208038635,1
"ENSMUSG00000070644",61.3278110384096,0.180208776258706,0.15779272277101,1.14206012225434,0.253429029766088,0.843851208038635,1
"ENSMUSG00000030223",63.7999819790905,0.248426874133828,0.217533575681783,1.14201623062197,0.253447273227639,0.843851208038635,1
"ENSMUSG00000059229",40.7250034268092,-0.175769825214482,0.153963491436263,-1.14163314675964,0.253606540024909,0.844190837567676,1
"ENSMUSG00000059552",540.079598976634,-0.0709111766956397,0.0621365158622966,-1.1412158488704,0.253780110556151,0.844365981402753,1
"ENSMUSG00000033396",758.222764655932,0.0843947631267925,0.0739681391940115,1.1409610143826,0.253886146858529,0.844365981402753,1
"ENSMUSG00000087484",26.994915498617,0.261258479838316,0.229011721048198,1.14080833348845,0.253949691953588,0.844365981402753,1
"ENSMUSG00000042433",42.4960669429112,0.204943781663633,0.179648171323283,1.14080638925531,0.253950501205969,0.844365981402753,1
"ENSMUSG00000038146",149.242843664564,-0.199924085997518,0.175257848803682,-1.14074255368424,0.253977072621271,0.844365981402753,1
"ENSMUSG00000073787",25.7233445754275,0.283227767105912,0.248306550943112,1.14063751451648,0.254020799154143,0.844365981402753,1
"ENSMUSG00000032667",1801.59587028747,0.0654076963830545,0.0573591785019651,1.14031787224452,0.254153894590095,0.844365981402753,1
"ENSMUSG00000103174",165.876521290436,0.16645103689467,0.145972903939371,1.14028722045431,0.254166660199217,0.844365981402753,1
"ENSMUSG00000065947",20.57277410609,0.294128465389387,0.257946753840142,1.14026814065537,0.254174606624528,0.844365981402753,1
"ENSMUSG00000078566",2751.78809016541,0.0989679494285651,0.0868172259140528,1.1399575186443,0.254303999948803,0.844598466050077,1
"ENSMUSG00000028480",927.239076269125,-0.131467311799003,0.115368833098118,-1.13953923489192,0.254478313466551,0.844598466050077,1
"ENSMUSG00000031078",5318.86614954499,0.0345386130328691,0.0303096805319488,1.13952415290101,0.25448460021366,0.844598466050077,1
"ENSMUSG00000068335",154.38951730971,-0.123838153894911,0.108690056323219,-1.13936967266486,0.254548999669342,0.844598466050077,1
"ENSMUSG00000033227",51.2958437790524,0.183124747299081,0.160768329138979,1.13905984020507,0.25467819626182,0.844598466050077,1
"ENSMUSG00000043003",565.004652948316,-0.0973551081570861,0.0854755073420033,-1.13898251305547,0.254710447909886,0.844598466050077,1
"ENSMUSG00000015133",278.120686597765,0.128292593992863,0.112640139687948,1.13895982682797,0.254719910432482,0.844598466050077,1
"ENSMUSG00000042997",2589.74907686015,-0.1070035813386,0.0939592053620146,-1.13883020749618,0.254773979899998,0.844598466050077,1
"ENSMUSG00000028874",24.7996753320363,-0.235139406906313,0.206478258023987,-1.13880952482172,0.254782608218743,0.844598466050077,1
"ENSMUSG00000039963",37.8182119363851,0.184867222647717,0.162381832098311,1.13847232944011,0.254923306760242,0.844598466050077,1
"ENSMUSG00000015702",262.955846076111,0.118794360181041,0.10435652135499,1.13835109333453,0.254973907083528,0.844598466050077,1
"ENSMUSG00000112545",33.5589652160733,0.261568413511941,0.229812530976704,1.1381816840025,0.255044625167965,0.844598466050077,1
"ENSMUSG00000032092",484.601740817799,-0.156380797382488,0.137429023830307,-1.13790226419407,0.255161295726193,0.844598466050077,1
"ENSMUSG00000045868",26.1397982941683,0.212009056452622,0.186348391180742,1.13770263917648,0.25524467102874,0.844598466050077,1
"ENSMUSG00000019726",423.883216690721,0.133758124419034,0.117571342226756,1.13767625584354,0.255255691697533,0.844598466050077,1
"ENSMUSG00000018428",1777.24373627757,-0.0646709991138049,0.0568448501774015,-1.13767560143055,0.255255965058736,0.844598466050077,1
"ENSMUSG00000041594",124.117142672348,0.111171125134426,0.0977380142011949,1.13743998221182,0.255354401079837,0.844598466050077,1
"ENSMUSG00000031297",36.667585270822,0.187969570835886,0.165291634736315,1.13719953907982,0.255454879615915,0.844598466050077,1
"ENSMUSG00000097328",76.5528855927125,-0.158675306022145,0.139561984111567,-1.13695220824103,0.255558265118545,0.844598466050077,1
"ENSMUSG00000004626",3143.01386473885,0.0395264920561062,0.0347691830339461,1.13682544733696,0.255611263067355,0.844598466050077,1
"ENSMUSG00000045326",50.7367286705728,0.222134262014608,0.195419596004108,1.13670413078706,0.255661991918207,0.844598466050077,1
"ENSMUSG00000012117",1458.56378027065,-0.0574842691020754,0.050573707847863,-1.13664335775026,0.255687406961744,0.844598466050077,1
"ENSMUSG00000070780",1542.31013190074,0.0484420602745713,0.0426220530601303,1.13654919921925,0.255726787154153,0.844598466050077,1
"ENSMUSG00000050666",4462.81060417327,-0.113670357583358,0.100019818042129,-1.13647834807577,0.25575642220983,0.844598466050077,1
"ENSMUSG00000056076",3313.56418073249,-0.034565837981979,0.0304199123716677,-1.13628986039331,0.255835272965052,0.844598466050077,1
"ENSMUSG00000032511",121.496454280312,0.186086813411882,0.163782085722423,1.13618539287173,0.255878982527576,0.844598466050077,1
"ENSMUSG00000021109",3406.14504792863,0.0437179852705422,0.0384788863814715,1.13615515888717,0.255891633496507,0.844598466050077,1
"ENSMUSG00000028933",197.696056756326,-0.1116919998888,0.0983239592200758,-1.13595913727195,0.25597366641903,0.844598466050077,1
"ENSMUSG00000114251",49.1883521191456,-0.191122793417709,0.168269426044375,-1.1358141399217,0.256034357993834,0.844598466050077,1
"ENSMUSG00000035310",490.065561240361,-0.0605680092347998,0.0533257294118791,-1.13581210989132,0.25603520777508,0.844598466050077,1
"ENSMUSG00000005686",1180.29006912591,0.252842609165445,0.222627304402986,1.13572146886244,0.256073152576726,0.844598466050077,1
"ENSMUSG00000028134",317.871516142505,0.0784636861795044,0.0690882131556739,1.13570293101524,0.256080913505263,0.844598466050077,1
"ENSMUSG00000035342",3578.26036686666,0.0624094777024149,0.0549585533147208,1.13557351746554,0.256135097450308,0.844598466050077,1
"ENSMUSG00000021493",1479.2931361919,0.0568702463778448,0.0500966554574146,1.13521044186649,0.25628715548416,0.844897901896931,1
"ENSMUSG00000029592",548.983584356104,0.0788795552655314,0.0695024857861695,1.13491703747419,0.256410080634678,0.844897901896931,1
"ENSMUSG00000035275",187.960753894567,-0.133836354949316,0.117934762773298,-1.13483379965401,0.256444961533011,0.844897901896931,1
"ENSMUSG00000029387",1090.42458399744,-0.0572488408497379,0.050462698030157,-1.1344783985891,0.25659392980287,0.844897901896931,1
"ENSMUSG00000071604",366.005977321494,0.185180851279904,0.163232464082092,1.13446091940861,0.256601257845392,0.844897901896931,1
"ENSMUSG00000079509",2188.72765577095,0.0622657709962249,0.0548937874690589,1.13429540694967,0.256670655162734,0.844897901896931,1
"ENSMUSG00000030402",25.8921076668217,0.235474462859467,0.207597210214827,1.13428529514338,0.256674895339795,0.844897901896931,1
"ENSMUSG00000024914",2564.97889578119,-0.066499748291084,0.0586281719256637,-1.13426269499586,0.256684372420563,0.844897901896931,1
"ENSMUSG00000066647",237.720175814901,-0.0929339761516745,0.0819665364931756,-1.13380386835562,0.256876827997224,0.845250521971057,1
"ENSMUSG00000037965",2565.04356029675,0.0681763002390371,0.0601407567256896,1.13361227810948,0.25695722047461,0.845250521971057,1
"ENSMUSG00000034908",2864.5725848877,0.0730080017009037,0.0644105148138926,1.13347955550196,0.257012921957381,0.845250521971057,1
"ENSMUSG00000064061",344.536242746193,0.0899097526460911,0.0793359718174582,1.13327851901735,0.257097309604849,0.845250521971057,1
"ENSMUSG00000036712",1051.17587863829,-0.0739609595515626,0.0652726371600907,-1.13310818697523,0.257168823715431,0.845250521971057,1
"ENSMUSG00000099812",72.5234006692961,0.163329514122321,0.144147884777012,1.13306910035469,0.257185236226811,0.845250521971057,1
"ENSMUSG00000042680",62.7059460126235,0.203989693184853,0.180056755199588,1.13291885638357,0.257248330588923,0.845250521971057,1
"ENSMUSG00000046794",2236.82575721563,-0.0842262695650588,0.0743447712328116,-1.13291450317741,0.257250158860756,0.845250521971057,1
"ENSMUSG00000022788",1010.8772730161,0.0654370047525879,0.0577761424878047,1.13259559975643,0.257384117346845,0.845348312334469,1
"ENSMUSG00000107962",255.459627748524,0.165241969892517,0.145902243245668,1.13255263398716,0.257402169235561,0.845348312334469,1
"ENSMUSG00000104245",22.9711965767351,-0.29450711442924,0.2600665199977,-1.13242994304628,0.257453722158288,0.845348312334469,1
"ENSMUSG00000039231",608.316110224184,0.0789192240729914,0.0696982964774482,1.13229774702638,0.257509276992071,0.845348312334469,1
"ENSMUSG00000061410",1611.53215793223,0.0849246061489481,0.0750305073422425,1.13186767832416,0.257690069133937,0.845753492707397,1
"ENSMUSG00000018372",323.380933319192,0.0826915182909104,0.0730853220832194,1.13143810458621,0.257870741078551,0.845999595568206,1
"ENSMUSG00000028251",168.581114025778,-0.12299070284144,0.108705743502758,-1.13140942583517,0.257882806036888,0.845999595568206,1
"ENSMUSG00000031824",366.109321888896,-0.103759000949754,0.0917182206089476,-1.13128013453448,0.257937202881306,0.845999595568206,1
"ENSMUSG00000029066",1331.99151719479,-0.0798469542165828,0.0706029476376075,-1.13092947091137,0.258084777957386,0.846014831835291,1
"ENSMUSG00000030878",1527.6451029372,-0.0670211256756458,0.0592635749159894,-1.13089913611613,0.258097546958912,0.846014831835291,1
"ENSMUSG00000091586",215.596701753021,-0.111306482663607,0.0984263992396939,-1.13086004896457,0.258114000786484,0.846014831835291,1
"ENSMUSG00000029661",1809.79312286176,-0.189886545248671,0.167968788986977,-1.1304870767592,0.25827104088802,0.846102942354753,1
"ENSMUSG00000036856",408.179181765184,0.10181575058691,0.0900707684513439,1.13039726803165,0.258308864783341,0.846102942354753,1
"ENSMUSG00000020330",136.765893163429,0.235643618902311,0.208526956300929,1.13003912339395,0.25845973937676,0.846102942354753,1
"ENSMUSG00000096727",199.89693011617,-0.112999222856685,0.0999987509873472,-1.13000634248904,0.258473551948006,0.846102942354753,1
"ENSMUSG00000007338",924.829369086896,-0.0768063415362169,0.0679716034041477,-1.12997689755146,0.258485959311337,0.846102942354753,1
"ENSMUSG00000059070",10616.5834210401,-0.118417796075484,0.104804544248964,-1.12989180883399,0.258521815897808,0.846102942354753,1
"ENSMUSG00000021193",6913.30340489427,-0.0968018646201001,0.085677311812443,-1.1298424585497,0.258542613803715,0.846102942354753,1
"ENSMUSG00000034543",1843.91799787995,-0.0470768100588939,0.0416863793866312,-1.1293091592884,0.258767438423139,0.846121712301837,1
"ENSMUSG00000089782",46.5119306236289,-0.148276539760523,0.131302461610865,-1.12927463766798,0.258781996476821,0.846121712301837,1
"ENSMUSG00000057103",36.0500181501848,-0.201459306682131,0.178405164551794,-1.12922351316598,0.258803557146003,0.846121712301837,1
"ENSMUSG00000005936",4154.12597538411,-0.0414332761612042,0.0366939083712223,-1.12915952539138,0.258830544380209,0.846121712301837,1
"ENSMUSG00000062270",4818.08161784673,-0.0537882495578094,0.0476368018279713,-1.12913225686419,0.258842045640416,0.846121712301837,1
"ENSMUSG00000028670",1411.17875962354,-0.0558171431134127,0.0494389204675911,-1.12901217472988,0.258892697835826,0.846121712301837,1
"ENSMUSG00000073062",617.943384262817,0.101392984030191,0.0898395408183493,1.1286008711376,0.259066243051647,0.84650124585781,1
"ENSMUSG00000040111",1605.87242931517,0.116475757494894,0.103242293495034,1.12817871002155,0.259244453281931,0.846777796782859,1
"ENSMUSG00000026305",2043.70253589452,-0.0549274629887199,0.0486890227286172,-1.12812827020322,0.259265751521252,0.846777796782859,1
"ENSMUSG00000056209",560.055413971905,-0.104785695770372,0.0929191657101261,-1.12770809950301,0.25944321591519,0.847169730285193,1
"ENSMUSG00000031825",420.482763971019,-0.246642353777747,0.218820552626293,-1.12714436929043,0.259681446603898,0.847316678380021,1
"ENSMUSG00000030876",1768.73649690915,-0.0485137265505508,0.0430478555192895,-1.12697197027183,0.259754332143087,0.847316678380021,1
"ENSMUSG00000039841",373.12291912253,0.0864169062584201,0.076683351244202,1.1269317897078,0.259771321409794,0.847316678380021,1
"ENSMUSG00000003458",3636.61574801504,-0.0706000911910818,0.0626526153284489,-1.12684986605857,0.259805962996385,0.847316678380021,1
"ENSMUSG00000022858",4348.87712156925,-0.0632839530512795,0.0561656416637986,-1.12673782719497,0.25985334404207,0.847316678380021,1
"ENSMUSG00000074657",345.154848951649,0.121902941269175,0.108209118119386,1.12654962343081,0.259932948558765,0.847316678380021,1
"ENSMUSG00000024835",6997.07076654717,-0.0499661777328707,0.04435682125394,-1.12645983910383,0.259970930568523,0.847316678380021,1
"ENSMUSG00000010755",2056.56696316083,-0.115486439378967,0.102524484004418,-1.12642790159266,0.259984442214368,0.847316678380021,1
"ENSMUSG00000024959",1617.56428574367,-0.0502373928707723,0.0446037284467739,-1.12630478707001,0.260036532218825,0.847316678380021,1
"ENSMUSG00000026374",1693.84370807724,-0.0432753400382431,0.0384253698555066,-1.12621791803109,0.260073291032145,0.847316678380021,1
"ENSMUSG00000027615",358.994642607728,0.0727352555514666,0.0645948328789454,1.12602281497929,0.260155862401098,0.847316678380021,1
"ENSMUSG00000038241",402.919656623172,0.151040048490649,0.13415390402211,1.12587143543549,0.260219941638467,0.847316678380021,1
"ENSMUSG00000027712",13375.6654231093,-0.0553301344516458,0.0491506610360485,-1.12572513340289,0.260281881934899,0.847316678380021,1
"ENSMUSG00000039831",3954.09105360305,0.0528550199868782,0.0469586920295197,1.1255641437724,0.260350052350196,0.847316678380021,1
"ENSMUSG00000017831",3637.51649785467,-0.0391231376246538,0.0347587106554223,-1.12556354614237,0.260350305437258,0.847316678380021,1
"ENSMUSG00000026204",54.1190889844376,-0.244720457465971,0.217452891420712,-1.12539527925846,0.26042157062852,0.847361557222748,1
"ENSMUSG00000001420",242.391127854973,-0.127839829448223,0.113616797251073,-1.12518423808162,0.26051097087084,0.847465411197879,1
"ENSMUSG00000020646",683.661560781365,-0.110615877463259,0.0984106715432046,-1.12402319513384,0.261003186000138,0.84826022602028,1
"ENSMUSG00000037126",83.9099213860865,-0.13639178634226,0.121361810697002,-1.12384435893744,0.261079059339533,0.84826022602028,1
"ENSMUSG00000033906",149.860222697441,-0.205988314549687,0.183319970731875,-1.12365452453059,0.2611596154844,0.84826022602028,1
"ENSMUSG00000000088",1687.24354312482,-0.0922114415180993,0.0820643177022181,-1.12364842723364,0.261162203154455,0.84826022602028,1
"ENSMUSG00000027514",99.7917323214701,0.199684434300138,0.177791211837379,1.12314007107834,0.261378009967989,0.84826022602028,1
"ENSMUSG00000020841",1979.84684410233,0.137297182897368,0.122247643127137,1.12310699319233,0.261392056427555,0.84826022602028,1
"ENSMUSG00000034109",258.950775586743,-0.105769504292537,0.0941973050570521,-1.12285064024365,0.261500933899289,0.84826022602028,1
"ENSMUSG00000018565",1548.95174048625,-0.0505209750358515,0.0449953816406734,-1.1228035676929,0.261520929821018,0.84826022602028,1
"ENSMUSG00000018334",504.945734673652,0.138326304274742,0.123200773996062,1.12277139004957,0.261534599151753,0.84826022602028,1
"ENSMUSG00000014905",4636.69405519643,-0.0746777147051161,0.0665127562810193,-1.12275778182458,0.261540380187595,0.84826022602028,1
"ENSMUSG00000039844",5100.25932169783,0.0747164068534242,0.066555989887545,1.12260980536338,0.261603249138312,0.84826022602028,1
"ENSMUSG00000025875",124.602159734025,0.110029211236436,0.0980167999365292,1.12255461622585,0.261626699346846,0.84826022602028,1
"ENSMUSG00000009079",4240.06282004652,0.0676133492258621,0.0602347687369196,1.12249703358486,0.261651168118647,0.84826022602028,1
"ENSMUSG00000072572",123.108589439416,0.171787365641947,0.15304224689293,1.12248329549246,0.261657006122919,0.84826022602028,1
"ENSMUSG00000032549",2544.09641237584,-0.110687851048946,0.0986117717524427,-1.12246082878238,0.261666553548483,0.84826022602028,1
"ENSMUSG00000090000",924.17009928089,-0.0676371283888692,0.0602604364777021,-1.1224135161035,0.261686660273888,0.84826022602028,1
"ENSMUSG00000018821",619.039390204871,-0.153811070460581,0.137074638578994,-1.12209721692567,0.26182110707978,0.84826022602028,1
"ENSMUSG00000040591",103.180713254263,-0.126140720780092,0.112416227047536,-1.12208641130388,0.261825700983572,0.84826022602028,1
"ENSMUSG00000047227",94.6911210340193,0.11417171517147,0.101754346390744,1.12203280961623,0.26184849003719,0.84826022602028,1
"ENSMUSG00000041444",445.24477089997,0.146926123557859,0.13096466842269,1.12187603975489,0.261915149476438,0.848289773447083,1
"ENSMUSG00000040759",90.0634443114387,-0.194682615312497,0.173565556067211,-1.12166618610152,0.262004398799153,0.848392455852385,1
"ENSMUSG00000024858",3241.05824371731,-0.0393935073728344,0.0351305830029236,-1.12134510746821,0.26214099201032,0.848469940052157,1
"ENSMUSG00000081944",26.5243084941298,0.216212967009011,0.19284997894895,1.12114591968011,0.262225755163627,0.848469940052157,1
"ENSMUSG00000041556",42.0782643241045,-0.257226725006278,0.229481944302305,-1.12090180248527,0.262329663571354,0.848469940052157,1
"ENSMUSG00000033487",6358.82213320729,-0.0511187750540053,0.0456089516641949,-1.12080574511727,0.262370558156127,0.848469940052157,1
"ENSMUSG00000034211",1443.50734445939,-0.0639550177107616,0.0570623146079203,-1.12079256073297,0.262376171498878,0.848469940052157,1
"ENSMUSG00000051950",361.782129098316,0.087726974872203,0.0782758171471274,1.12074173185968,0.262397813019367,0.848469940052157,1
"ENSMUSG00000028048",3281.91916753153,-0.0819843042116052,0.0731632536833919,-1.12056667909256,0.262472355053169,0.848469940052157,1
"ENSMUSG00000112405",79.5824222159112,0.270442615764027,0.241352792957478,1.12052822115746,0.262488733404184,0.848469940052157,1
"ENSMUSG00000034135",1242.385402434,0.108252946923328,0.0966295985296725,1.12028766103262,0.262591198450446,0.848595478361725,1
"ENSMUSG00000019173",4502.26339439383,-0.0527055931849289,0.0470569954677516,-1.12003736449872,0.262697839974898,0.848595478361725,1
"ENSMUSG00000040618",512.870839456059,-0.200397556973037,0.178921324067082,-1.1200317123626,0.262700248473371,0.848595478361725,1
"ENSMUSG00000020846",5220.8450865168,0.105273305831877,0.0940330799663083,1.11953480487501,0.262912051186706,0.848876856658622,1
"ENSMUSG00000040562",328.576586956401,-0.117917839321521,0.10534313840441,-1.11936896040478,0.262982767254315,0.848876856658622,1
"ENSMUSG00000023961",127.971528992783,-0.115212390788558,0.102930221830369,-1.11932519662137,0.26300143031711,0.848876856658622,1
"ENSMUSG00000090136",28.9367233567181,-0.235921227449983,0.210778113038023,-1.11928712165396,0.263017668128372,0.848876856658622,1
"ENSMUSG00000056737",4908.07689088407,-0.119304463978005,0.106639800131585,-1.11876113637491,0.263242055607587,0.84913523216783,1
"ENSMUSG00000065126",21.6101111690443,-0.292000021967754,0.261011402315415,-1.1187251567458,0.263257409491314,0.84913523216783,1
"ENSMUSG00000029406",1521.02225153046,0.109786837141086,0.0981430759043134,1.11864067973705,0.263293461490681,0.84913523216783,1
"ENSMUSG00000002778",4301.78594402778,-0.0685234362201085,0.0612632374414582,-1.11850824543166,0.263349986938888,0.84913523216783,1
"ENSMUSG00000006715",781.026517655932,0.11828287356578,0.105768444565485,1.11831911731052,0.263430724890215,0.84913523216783,1
"ENSMUSG00000010914",685.841405514213,-0.0565431448192106,0.0505660835966868,-1.11820296921147,0.263480316460226,0.84913523216783,1
"ENSMUSG00000026577",1965.61481112217,-0.0577700863887426,0.0516655542905206,-1.11815477801507,0.26350089446977,0.84913523216783,1
"ENSMUSG00000019256",107.901200385488,0.162570887432223,0.145425698834741,1.11789655291232,0.263611177454359,0.84913769391708,1
"ENSMUSG00000026981",88.7128340195414,0.19639730312624,0.175698599922611,1.11780801447904,0.263648997849665,0.84913769391708,1
"ENSMUSG00000027333",1000.36033362415,0.068670316829294,0.0614413742451331,1.11765593906347,0.263713967667077,0.84913769391708,1
"ENSMUSG00000018012",64.0865087581882,0.178872921008997,0.160068263228082,1.11747898928672,0.263789578236024,0.84913769391708,1
"ENSMUSG00000044122",96.8257983673532,0.128535126226,0.115035756287662,1.11734933879673,0.263844987330021,0.84913769391708,1
"ENSMUSG00000052798",620.976367112963,-0.0756403317681549,0.067697306864523,-1.1173314755272,0.263852622234882,0.84913769391708,1
"ENSMUSG00000001632",1718.4849468264,0.0584792771575937,0.052355004703831,1.11697587438694,0.264004640730045,0.84913769391708,1
"ENSMUSG00000015750",1730.60272685951,-0.0439956675844066,0.039396587595172,-1.11673802910276,0.264106352631202,0.84913769391708,1
"ENSMUSG00000003153",1296.34910965138,0.0857005632942884,0.0767595573832543,1.11648068612997,0.26421643293555,0.84913769391708,1
"ENSMUSG00000031010",6055.03206777474,0.074313572411241,0.0665633517108243,1.11643375072347,0.264236513303397,0.84913769391708,1
"ENSMUSG00000040028",1755.44028400406,-0.0538067712954848,0.0481971154768874,-1.1163898661381,0.264255289390776,0.84913769391708,1
"ENSMUSG00000025938",699.075489395359,0.208431798475913,0.186720481735065,1.11627710328883,0.264303539368075,0.84913769391708,1
"ENSMUSG00000022550",738.028745328956,0.0812655034358109,0.0728011603650463,1.11626659559163,0.264308035804967,0.84913769391708,1
"ENSMUSG00000032806",345.236509731783,-0.121941620487353,0.109252363201643,-1.11614629573083,0.264359518086406,0.84913769391708,1
"ENSMUSG00000044864",1652.94684132486,0.0921134927452649,0.0825292038844953,1.11613208912306,0.264365598255402,0.84913769391708,1
"ENSMUSG00000050310",942.729324809004,0.0928530264089372,0.0832237441963997,1.11570354476979,0.264549052741222,0.84917758436868,1
"ENSMUSG00000027293",2387.29549166769,0.0848959411019585,0.0760925771314632,1.11569280871229,0.264553649839855,0.84917758436868,1
"ENSMUSG00000022827",462.788069417777,-0.0641811565732246,0.0575282624239537,-1.11564566473853,0.264573837184701,0.84917758436868,1
"ENSMUSG00000037363",247.75720492671,-0.120756649725458,0.108247083486801,-1.115564926423,0.264608412303447,0.84917758436868,1
"ENSMUSG00000100826",417.815805209919,-0.130671680478321,0.117190299817563,-1.11503836650086,0.264833981034427,0.849303727018778,1
"ENSMUSG00000024401",22.8835353110159,0.287387480748618,0.257763661822408,1.1149262805966,0.264882013705954,0.849303727018778,1
"ENSMUSG00000026361",4253.77407736211,0.0547418851347935,0.0491098638350253,1.11468207932092,0.264986683152233,0.849303727018778,1
"ENSMUSG00000028649",4874.52289557118,0.14600225125649,0.130993628308862,1.11457521362978,0.265032496842507,0.849303727018778,1
"ENSMUSG00000027248",72847.6891326689,-0.0837878598621545,0.0751807191806814,-1.11448601151031,0.265070742277419,0.849303727018778,1
"ENSMUSG00000022108",13500.427786446,-0.0557583427429048,0.0500315345613954,-1.11446397220701,0.26508019222096,0.849303727018778,1
"ENSMUSG00000020255",1750.58369413611,-0.0692222091730562,0.0621205203946334,-1.11432114111904,0.265141440514685,0.849303727018778,1
"ENSMUSG00000030562",256.63504471275,0.125201525301943,0.112366181679569,1.11422781686198,0.265181464740018,0.849303727018778,1
"ENSMUSG00000020893",2045.52408483268,-0.113035095230211,0.101449950834896,-1.11419566298429,0.265195255624133,0.849303727018778,1
"ENSMUSG00000012519",90.3959572914164,0.159564356879101,0.143218907022537,1.11412913417913,0.265223791575287,0.849303727018778,1
"ENSMUSG00000040174",566.238334124647,-0.0781086574827203,0.0701502430809485,-1.11344813720158,0.265516010702763,0.850054841648389,1
"ENSMUSG00000028248",2589.55632201259,0.108532822942693,0.0975106037471234,1.11303610860778,0.265692921809806,0.850403325181915,1
"ENSMUSG00000054083",47.9909426992524,-0.209902589480296,0.188615066402425,-1.11286226219306,0.265767589908237,0.850403325181915,1
"ENSMUSG00000026638",112.463577117846,0.243313459347813,0.218657626161523,1.11275999661716,0.265811520347516,0.850403325181915,1
"ENSMUSG00000045751",132.314279115672,0.154925899782314,0.139262320948705,1.11247535389977,0.265933821244031,0.850403325181915,1
"ENSMUSG00000035164",423.411258176974,0.092447716916281,0.083100998051166,1.1124742071011,0.265934314061153,0.850403325181915,1
"ENSMUSG00000028530",5121.16744648492,-0.0480158264172998,0.0431646018851775,-1.11238895577045,0.265970951123503,0.850403325181915,1
"ENSMUSG00000068264",280.070456293421,-0.127077020950566,0.114264619626229,-1.11212920820327,0.266082599984785,0.850470525331664,1
"ENSMUSG00000097772",41.1603260409628,-0.213888406486248,0.192333295139019,-1.11207165837641,0.266107341338599,0.850470525331664,1
"ENSMUSG00000056938",938.296440261112,-0.0620919613980766,0.0558597629025017,-1.1115686528504,0.266323656792448,0.850879272087271,1
"ENSMUSG00000087672",58.8290290166694,0.227631366110369,0.204818133720684,1.11138287404179,0.266403580795902,0.850879272087271,1
"ENSMUSG00000026495",63.1124342811187,-0.159626065930124,0.143659409414472,-1.1111424346009,0.266507044881897,0.850879272087271,1
"ENSMUSG00000037295",2651.98263748943,-0.0462326373665702,0.0416086965070466,-1.11112919287776,0.266512743763458,0.850879272087271,1
"ENSMUSG00000023027",2559.83584720098,-0.0638329442384656,0.0574537573940221,-1.11103167371099,0.266554715973084,0.850879272087271,1
"ENSMUSG00000020015",1278.47675106279,-0.0752896375618475,0.0677835155933172,-1.11073668727313,0.266681705700781,0.850879272087271,1
"ENSMUSG00000032456",301.064352722603,-0.0874050559062139,0.0786931789134595,-1.11070688861528,0.266694536141853,0.850879272087271,1
"ENSMUSG00000040624",2164.56838243382,-0.124202370173994,0.111830606460347,-1.11062949674724,0.266727860827771,0.850879272087271,1
"ENSMUSG00000033420",540.946121861972,0.16618709636066,0.1496443343859,1.11054719874727,0.266763301220745,0.850879272087271,1
"ENSMUSG00000030134",54.0533058909604,0.241166642895518,0.2171906846023,1.11039128283573,0.266830452939174,0.850879272087271,1
"ENSMUSG00000028577",2455.41159029294,-0.0369419376380118,0.0332720545836501,-1.11029926165621,0.26687009117083,0.850879272087271,1
"ENSMUSG00000019370",4564.19363121225,-0.0640736276616921,0.0577466372643647,-1.10956465513935,0.267186669020252,0.851680456819258,1
"ENSMUSG00000020099",2479.60573313291,0.129513084755755,0.116752583245555,1.10929523917566,0.267302838221863,0.851680456819258,1
"ENSMUSG00000025289",8510.13208872007,-0.0476702374361067,0.0429747268730532,-1.10926213858029,0.267317113229807,0.851680456819258,1
"ENSMUSG00000027425",1170.02431037158,-0.0598824426201057,0.0539931346104713,-1.10907512690497,0.267397773986405,0.851680456819258,1
"ENSMUSG00000020219",1415.67346538275,-0.0913587702232293,0.0823759764001,-1.10904628042889,0.267410217365281,0.851680456819258,1
"ENSMUSG00000031214",84.7273009343861,-0.167120233818536,0.150726291753496,-1.10876630662321,0.267531009130186,0.851881137711951,1
"ENSMUSG00000032802",750.248999456003,0.0820293131397264,0.0740259030940291,1.10811634456565,0.267811573043355,0.852518350134198,1
"ENSMUSG00000055334",442.880431211402,-0.0780903164629394,0.0704764096196133,-1.10803482873803,0.267846774592797,0.852518350134198,1
"ENSMUSG00000091834",38.7665219672008,-0.21994647060524,0.198584127361116,-1.10757326644378,0.268046154238059,0.852968800330609,1
"ENSMUSG00000070699",284.746284616543,-0.0848333195664059,0.076614936773185,-1.10726867552669,0.268177783278372,0.853203508604454,1
"ENSMUSG00000087679",252.649911067858,0.0828901211060959,0.0748753088163646,1.10704212665604,0.268275715222807,0.853330931937399,1
"ENSMUSG00000022876",28.5482097491745,0.240413067327529,0.217226727618941,1.10673796895408,0.268407234335219,0.853451645077129,1
"ENSMUSG00000069892",106.234476666745,0.216196792170429,0.195357536016692,1.10667239451646,0.26843559480928,0.853451645077129,1
"ENSMUSG00000033207",62.7241689708582,0.376893368724462,0.340659598786537,1.10636356664246,0.268569188322636,0.853451645077129,1
"ENSMUSG00000058355",3252.36563393006,-0.0354100942290158,0.032009503753736,-1.10623690081053,0.268623994938711,0.853451645077129,1
"ENSMUSG00000039568",1483.15469028038,-0.0782671878711356,0.0707799436683746,-1.10578200284873,0.268820886539899,0.853451645077129,1
"ENSMUSG00000048796",348.897720491328,-0.0928859303743189,0.0840117395902243,-1.10563036579625,0.268886540992214,0.853451645077129,1
