"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_bon"
"ENSMUSG00000021238",493.641647628133,0.0937788462435897,0.0665414707940084,1.40932932687797,0.158737810909859,0.639030634551982,1
"ENSMUSG00000032549",2544.09641237584,0.134711799513166,0.0955891790663921,1.40927875758406,0.158752757515968,0.639030634551982,1
"ENSMUSG00000037622",1061.80474468544,0.0949481945001818,0.0673929567084339,1.40887414853991,0.158872384891364,0.639030634551982,1
"ENSMUSG00000039496",196.267084074672,0.171171177257143,0.121497180846809,1.4088489631127,0.15887983351112,0.639030634551982,1
"ENSMUSG00000041570",1274.32230651524,0.126866765284421,0.0900538285749196,1.40878813585228,0.158897824335037,0.639030634551982,1
"ENSMUSG00000006333",13899.2347458601,-0.142580473890469,0.101210890536975,-1.40874636251107,0.158910180491429,0.639030634551982,1
"ENSMUSG00000073012",13076.4348379337,0.151392662954018,0.107469746297292,1.40870029166369,0.158923808652425,0.639030634551982,1
"ENSMUSG00000028698",1569.4612278521,0.088951397147923,0.0631475052202257,1.4086288419108,0.158944945865978,0.639030634551982,1
"ENSMUSG00000019796",82.2132114554223,-0.208500107642036,0.148080740277024,-1.40801637844315,0.159126220223593,0.639371682000467,1
"ENSMUSG00000071178",57.39659954797,-0.913107920739167,0.648574191402488,-1.40786965137272,0.159169671102474,0.639371682000467,1
"ENSMUSG00000072115",77.1449793250296,-0.140208271880359,0.0996006929304909,-1.40770377951294,0.159218802215059,0.639371682000467,1
"ENSMUSG00000026202",756.075637459686,-0.13311838228476,0.0945736406899179,-1.40756326301554,0.159260432066147,0.639371682000467,1
"ENSMUSG00000031970",64.5412649088967,0.178629626043674,0.126915308715453,1.40747107540955,0.159287748324066,0.639371682000467,1
"ENSMUSG00000056267",473.776773131363,0.0884040396506374,0.062823644703571,1.4071778240146,0.159374665689255,0.639371682000467,1
"ENSMUSG00000034007",685.361227473005,0.0683437539104406,0.0485760422435508,1.4069436445188,0.159444100378802,0.639371682000467,1
"ENSMUSG00000049577",1918.25533150207,0.19197667337113,0.136463641977469,1.40679722883863,0.159487524546097,0.639371682000467,1
"ENSMUSG00000087231",30.9156861452519,-0.290800513698276,0.206732576951762,-1.4066506497722,0.159531006131004,0.639371682000467,1
"ENSMUSG00000029776",2708.76404383196,-0.0928062684818084,0.0659772469323452,-1.40664051316015,0.159534013412688,0.639371682000467,1
"ENSMUSG00000017778",3296.10821870651,-0.139953099585096,0.0994978467688768,-1.40659425434796,0.159547737800672,0.639371682000467,1
"ENSMUSG00000050619",356.860596977579,0.107511126016923,0.0764340937913631,1.40658599695561,0.159550187755526,0.639371682000467,1
"ENSMUSG00000039041",2737.27091638426,-0.0730123194649684,0.0519169489996038,-1.40632916363259,0.159626403991722,0.639503280991835,1
"ENSMUSG00000029500",513.043194916001,0.0736377344280636,0.0523821064358167,1.40578032153577,0.15978936720184,0.639982244133857,1
"ENSMUSG00000027695",702.093428058727,0.0749244235160791,0.0533200966669345,1.40518168944998,0.15996725756601,0.640520716538752,1
"ENSMUSG00000026080",25.2901268713441,-0.419608497498355,0.298754358736325,-1.40452678003836,0.160162042856497,0.641055154771347,1
"ENSMUSG00000028718",79.4281636775043,-0.32859053758268,0.233965425891378,-1.40444057634069,0.160187695189422,0.641055154771347,1
"ENSMUSG00000009731",61.0244617004961,-0.194375488226159,0.138478751830889,-1.40364847065875,0.160423553909131,0.641261864013407,1
"ENSMUSG00000022551",1959.16764130242,-0.0880652348817411,0.0627537889837715,-1.40334530086327,0.160513895679481,0.641261864013407,1
"ENSMUSG00000033444",1608.56633697555,0.0858518940139453,0.0611776698981492,1.40332075668908,0.160521211296458,0.641261864013407,1
"ENSMUSG00000023911",27.7142967508949,-0.258579741177175,0.184264914640971,-1.40330426810227,0.160526126012984,0.641261864013407,1
"ENSMUSG00000086468",27.6149921295487,-0.280549664017911,0.199942782221381,-1.40314974564714,0.160572189705484,0.641261864013407,1
"ENSMUSG00000004945",2075.70809297341,-0.0874165989959119,0.0623104253693604,-1.40292091536414,0.1606404231741,0.641261864013407,1
"ENSMUSG00000033862",374.133480802043,0.110414739659582,0.0787070683753452,1.40285671844652,0.160659569585976,0.641261864013407,1
"ENSMUSG00000022881",250.672115911069,-0.20914048778392,0.149087177783474,-1.40280667253399,0.160674496726968,0.641261864013407,1
"ENSMUSG00000045636",3449.13123263661,0.196809530110925,0.140298774154928,1.40278866509264,0.160679868043693,0.641261864013407,1
"ENSMUSG00000034673",2547.86804593823,-0.0846873695454274,0.0603748321499655,-1.40269325031119,0.160708330931566,0.641261864013407,1
"ENSMUSG00000079051",27.1179508228008,0.31223247879006,0.222605319772432,1.40262810928892,0.160727765136401,0.641261864013407,1
"ENSMUSG00000052928",634.851850806129,0.102607119072285,0.0731615849638539,1.40247261076942,0.160774163820679,0.641261864013407,1
"ENSMUSG00000035248",2073.49214599867,0.0999902889162866,0.0713157134071012,1.40207934744337,0.160891553515025,0.641261864013407,1
"ENSMUSG00000039252",92.0095953216017,0.270616680408324,0.193035348463129,1.40190220373039,0.160944452329188,0.641261864013407,1
"ENSMUSG00000030313",199.7394856105,0.14421441854063,0.102875345169855,1.40183654599186,0.160964062439095,0.641261864013407,1
"ENSMUSG00000000278",5147.74142240687,0.0924447197057786,0.0659603287930036,1.40151999538826,0.161058632484194,0.641261864013407,1
"ENSMUSG00000041164",1231.2442057907,0.0879268353474362,0.0627427003471231,1.40138748987503,0.16109823119671,0.641261864013407,1
"ENSMUSG00000097835",34.7473083067039,0.252533976255551,0.180204547864323,1.40137404548572,0.161102249406539,0.641261864013407,1
"ENSMUSG00000048096",244.498190827505,0.203552763586476,0.145260535246326,1.40129432430702,0.161126077735837,0.641261864013407,1
"ENSMUSG00000038658",999.079551891035,0.105317606517452,0.0751624540958825,1.40119967854031,0.161154370418811,0.641261864013407,1
"ENSMUSG00000042390",1232.397025939,0.109891973272972,0.0784273100481915,1.40119523677972,0.161155698296995,0.641261864013407,1
"ENSMUSG00000017774",7421.26317183993,0.0824240261932076,0.0588404993120928,1.40080432961703,0.161272593584261,0.641261864013407,1
"ENSMUSG00000010755",2056.56696316083,0.139212676749869,0.0993848914431378,1.4007428566697,0.161290982029939,0.641261864013407,1
"ENSMUSG00000036550",4007.64714409341,0.053690463448644,0.0383363122735564,1.40051194975471,0.161360067521935,0.641261864013407,1
"ENSMUSG00000092035",91659.998295108,0.104782027287098,0.0748312993715012,1.40024332287625,0.161440466642341,0.641261864013407,1
"ENSMUSG00000068747",681.253509074477,0.123276830039613,0.0880409537923086,1.40022142797801,0.16144702104475,0.641261864013407,1
"ENSMUSG00000004642",1092.74567353976,-0.0928234895334428,0.0662993894469916,-1.40006552560575,0.16149369740178,0.641261864013407,1
"ENSMUSG00000057863",7601.98123709962,-0.142211216593555,0.101583971412549,-1.39993755526658,0.161532018668282,0.641261864013407,1
"ENSMUSG00000056493",1730.99688447298,0.143370812025604,0.102415479942628,1.39989396237677,0.161545074313722,0.641261864013407,1
"ENSMUSG00000003235",1909.35765328269,-0.0936639894204973,0.0669133014029954,-1.39978132085266,0.161578813041153,0.641261864013407,1
"ENSMUSG00000066357",945.176815066218,-0.0767742881777783,0.0548485100955878,-1.3997515710815,0.16158772467,0.641261864013407,1
"ENSMUSG00000060373",8706.36435980412,-0.0976782841626317,0.0697923516130814,-1.39955570925803,0.161646404902826,0.6413221064269,1
"ENSMUSG00000107112",22.9035003648027,-0.431864041744192,0.308640324148203,-1.39924698088646,0.161738932636468,0.641514509917487,1
"ENSMUSG00000086399",41.9190990550915,0.24649889340608,0.17618344947497,1.39910357153667,0.161781926871954,0.641514509917487,1
"ENSMUSG00000038235",7476.92679527557,0.110850417998559,0.0792568352505917,1.39862281465157,0.16192612110712,0.641562745361464,1
"ENSMUSG00000097462",38.122580937242,0.24317515649969,0.173871173188109,1.3985938671766,0.161934806468267,0.641562745361464,1
"ENSMUSG00000033943",1743.95282055912,0.0940203920436172,0.0672363339550244,1.3983569078366,0.162005916648615,0.641562745361464,1
"ENSMUSG00000079481",77.8882605342957,0.228189166492752,0.163209428248278,1.39813715997843,0.162071882819958,0.641562745361464,1
"ENSMUSG00000049516",2393.96048031743,0.0737990836897306,0.0527909850497339,1.39794860088716,0.162128502585588,0.641562745361464,1
"ENSMUSG00000058446",888.678512403407,0.0716590186225166,0.0512636127632533,1.39785346291245,0.162157075899536,0.641562745361464,1
"ENSMUSG00000022332",139.784929696617,-0.199183553631909,0.142497230647495,-1.39780648877761,0.162171185302534,0.641562745361464,1
"ENSMUSG00000028480",927.239076269125,-0.156285547794925,0.11180976589733,-1.3977808337282,0.162178891581895,0.641562745361464,1
"ENSMUSG00000081999",26.4130575012867,-0.261629596516987,0.187203633413457,-1.39756687274949,0.162243172074553,0.641562745361464,1
"ENSMUSG00000025804",122.487581344524,-0.133298151053561,0.0953855060062856,-1.3974675675021,0.162273012972621,0.641562745361464,1
"ENSMUSG00000040010",6573.84559350342,0.221666879840823,0.158646031227048,1.39724188576506,0.162340844988692,0.641562745361464,1
"ENSMUSG00000040612",49.7660170151581,0.462194407883639,0.330931198035537,1.39664803629063,0.162519437533729,0.641562745361464,1
"ENSMUSG00000024283",2420.84384168397,0.0497195476058583,0.035600648775914,1.39659105424777,0.162536581936496,0.641562745361464,1
"ENSMUSG00000029713",5382.09631308255,-0.0539681905730717,0.038646680842008,-1.39645085676826,0.162578769490771,0.641562745361464,1
"ENSMUSG00000001891",6367.01537918554,-0.158244958945676,0.113322977326835,-1.39640664831176,0.162592074200816,0.641562745361464,1
"ENSMUSG00000032409",344.937661093277,0.0824599125183238,0.059061019659614,1.39618166082409,0.162659797803575,0.641562745361464,1
"ENSMUSG00000051977",343.443572460526,0.218625552148491,0.156599920154076,1.39607703460761,0.162691298644002,0.641562745361464,1
"ENSMUSG00000018736",3179.2516035876,0.0981478590325608,0.0703099699798527,1.39593089089193,0.162735307267695,0.641562745361464,1
"ENSMUSG00000037373",2956.594649667,-0.0367778712513959,0.0263480223631452,-1.39584940169322,0.162759850213615,0.641562745361464,1
"ENSMUSG00000041977",2340.12362819684,0.0799042605550266,0.0572482754327575,1.39574965273636,0.162789896440319,0.641562745361464,1
"ENSMUSG00000051790",279.513935724855,0.156874535301197,0.112409763705228,1.39555969277339,0.162847127456635,0.641562745361464,1
"ENSMUSG00000087687",377.113074346501,-0.15675817236581,0.112352001594575,-1.39524147448192,0.162943034061832,0.641562745361464,1
"ENSMUSG00000051853",2107.11857871547,0.0507724080037039,0.0363915053590351,1.39517196397314,0.162963989238235,0.641562745361464,1
"ENSMUSG00000036819",334.877918237964,0.0800847171668757,0.0574086098247887,1.39499488685224,0.163017381462141,0.641562745361464,1
"ENSMUSG00000021944",269.685653964464,-0.232048008890839,0.166354390555208,-1.39490162006773,0.163045508529668,0.641562745361464,1
"ENSMUSG00000061758",74.4911391381094,-0.203086096055169,0.145591907228566,-1.39489961991048,0.163046111770107,0.641562745361464,1
"ENSMUSG00000015243",1763.39318204143,0.241882061474465,0.173421109306067,1.39476712173241,0.163086076506568,0.641562745361464,1
"ENSMUSG00000042901",2341.38296968947,-0.10960789844865,0.0785896850664352,-1.39468555391199,0.163110683057252,0.641562745361464,1
"ENSMUSG00000046380",155.543673705333,-0.103333663751251,0.0741031069165346,-1.39445791210401,0.163179370532111,0.641562745361464,1
"ENSMUSG00000027405",1413.01241609986,-0.106945630373704,0.0767046732745661,-1.3942518207579,0.16324157428915,0.641562745361464,1
"ENSMUSG00000031502",43322.8069589188,0.105213561389742,0.0754728605848529,1.39405821608487,0.163300025526275,0.641562745361464,1
"ENSMUSG00000026790",798.514010928971,0.0661040443867531,0.0474196520288528,1.39402213129973,0.163310921637494,0.641562745361464,1
"ENSMUSG00000097357",60.1543694115598,0.202068546806425,0.144964788825822,1.39391467709593,0.163343371604862,0.641562745361464,1
"ENSMUSG00000003731",3638.35132066004,0.05826438450715,0.0418088055310313,1.39359122479366,0.163441079920325,0.641562745361464,1
"ENSMUSG00000027520",1203.52253841038,0.216715074130355,0.155519408601904,1.39349214402621,0.163471019004356,0.641562745361464,1
"ENSMUSG00000022637",688.806784971366,0.0871299091016313,0.0625279279058182,1.39345588475072,0.163481976447418,0.641562745361464,1
"ENSMUSG00000085411",22.9620839755058,0.369661900140975,0.265348024503787,1.39312098076577,0.163583209590292,0.641562745361464,1
"ENSMUSG00000048799",1397.42865789743,0.0921862226906003,0.0661742974615374,1.39308200051813,0.16359499541853,0.641562745361464,1
"ENSMUSG00000032459",776.754232637581,-0.10842638935944,0.0778391969549231,-1.39295359665941,0.163633823347154,0.641562745361464,1
"ENSMUSG00000038009",64.6853907537525,-0.256210384927441,0.183936086010392,-1.39293159099278,0.163640478318235,0.641562745361464,1
"ENSMUSG00000075595",1053.60098659167,0.123171595248132,0.0884464270669492,1.39261244724897,0.16373701695523,0.641562745361464,1
"ENSMUSG00000038331",137.656300122665,0.186388629417055,0.133842037755014,1.39260155137673,0.163740313634053,0.641562745361464,1
"ENSMUSG00000025930",39.7257628964312,-0.518440175260096,0.37228359923348,-1.39259472167871,0.163742380067855,0.641562745361464,1
"ENSMUSG00000020635",79.7660509804303,0.21576673204459,0.154951677245396,1.3924775509392,0.163777835000447,0.641562745361464,1
"ENSMUSG00000079003",991.242709554108,0.122650479892403,0.0880829372608579,1.39244311902511,0.163788254923215,0.641562745361464,1
"ENSMUSG00000006307",1607.42286360884,0.135804253955349,0.097539163430045,1.3923048873876,0.163830092160054,0.641562745361464,1
"ENSMUSG00000024732",824.524123374213,0.116096577529359,0.0833862846001631,1.3922742581234,0.163839363513933,0.641562745361464,1
"ENSMUSG00000038822",404.039750347961,-0.0832927519512473,0.059832998263201,-1.39208721556705,0.163895989115744,0.641614064666334,1
"ENSMUSG00000089715",277.095202295528,-0.10544488493944,0.0757988677632777,-1.39111424815405,0.164190784934295,0.642126633762129,1
"ENSMUSG00000038354",681.441060067956,0.142806175027762,0.102659724672715,1.39106329656578,0.164206233568422,0.642126633762129,1
"ENSMUSG00000017264",1501.99735003413,-0.060346740944282,0.0433819711179717,-1.39105576323807,0.164208517782944,0.642126633762129,1
"ENSMUSG00000025176",50.5680197143446,-0.271882942418684,0.195453060798611,-1.39103957394059,0.164213426694379,0.642126633762129,1
"ENSMUSG00000049904",157.960311965989,-0.110174071209965,0.0792085578434066,-1.39093646203958,0.164244694832598,0.642126633762129,1
"ENSMUSG00000039929",468.198940076271,0.106350853218098,0.0764730930379775,1.39069637428268,0.16431751755339,0.642148790581439,1
"ENSMUSG00000038762",6072.13956863356,0.145121419401719,0.104356556068148,1.39063059255186,0.164337474521045,0.642148790581439,1
"ENSMUSG00000027962",168.001373394674,-0.167570611626548,0.120546692211895,-1.39008884069581,0.1645019015131,0.642493993930839,1
"ENSMUSG00000052214",1320.20433084281,-0.0633778033778095,0.0455938244433108,-1.39005236238979,0.164512977486869,0.642493993930839,1
"ENSMUSG00000030409",153.281482206102,0.135968266325125,0.0978290673003263,1.38985549057433,0.164572763726262,0.642557271084818,1
"ENSMUSG00000024067",533.095584151933,-0.139520697028987,0.100402218698512,-1.38961766819057,0.164645007697313,0.642669141774288,1
"ENSMUSG00000071172",4975.10629660325,-0.154370406859296,0.111108496507153,-1.38936635551862,0.164721375600549,0.642687649449291,1
"ENSMUSG00000022863",988.31315344331,0.0756809506701024,0.0544758401807324,1.38925715361192,0.164754567756977,0.642687649449291,1
"ENSMUSG00000025781",5247.8846200962,-0.101169044609467,0.0728278786482204,-1.38915270480612,0.164786319910002,0.642687649449291,1
"ENSMUSG00000031570",3212.98023032672,0.14108238553863,0.101573547215005,1.3889677913876,0.164842544385535,0.642687649449291,1
"ENSMUSG00000030583",1109.45875309626,0.162990599527011,0.117353557567247,1.3888850317436,0.164867712827594,0.642687649449291,1
"ENSMUSG00000041722",50.7548193453875,0.317976200217059,0.228991559807116,1.38859353805397,0.164956383447771,0.642863325712528,1
"ENSMUSG00000048582",40.3209395367786,0.355419613208276,0.256053662437851,1.3880668990413,0.165116674876594,0.643204995786303,1
"ENSMUSG00000029338",383.499752277041,0.201548603842553,0.145220761337906,1.38787733920208,0.165174399284378,0.643204995786303,1
"ENSMUSG00000038975",1273.31753694465,-0.0799532243943005,0.0576144543043592,-1.38772857192976,0.165219712253275,0.643204995786303,1
"ENSMUSG00000038828",2590.395367421,0.0917744539421114,0.0661348779414594,1.38768614683688,0.165232636211169,0.643204995786303,1
"ENSMUSG00000005225",767.750226933942,0.061982199184427,0.0446689858863999,1.38758912821655,0.165262193857323,0.643204995786303,1
"ENSMUSG00000103928",65.7498701568206,0.223957529728472,0.161471705582763,1.38697692527736,0.165448799101371,0.643452928846943,1
"ENSMUSG00000106951",38.1710419294791,0.515442046601124,0.371665486391036,1.38684399137029,0.165489339557963,0.643452928846943,1
"ENSMUSG00000039813",923.032101706678,0.0806924960180915,0.0581876139543176,1.38676413302395,0.165513697313189,0.643452928846943,1
"ENSMUSG00000038690",3714.23026173906,-0.117603232300128,0.0848097010629748,-1.38667193524008,0.165541822100233,0.643452928846943,1
"ENSMUSG00000030884",3281.53453199838,-0.0977887732868684,0.0705308157631547,-1.38646876870455,0.165603810421043,0.643452928846943,1
"ENSMUSG00000028902",1135.99169284898,-0.0847418773799676,0.0611229032699459,-1.38641773944719,0.165619382746677,0.643452928846943,1
"ENSMUSG00000038312",7919.15582036315,0.0783244328475926,0.0564957133400744,1.38637833238994,0.165631409141569,0.643452928846943,1
"ENSMUSG00000020265",2452.98501027527,-0.0639369070683969,0.0461235965475876,-1.38620818527086,0.165683342826653,0.64347041738031,1
"ENSMUSG00000087440",33.7387728360082,0.268422817626077,0.193659750421845,1.38605372072089,0.165730500359456,0.64347041738031,1
"ENSMUSG00000006732",610.625252712313,-0.0804598685844784,0.0580546428785496,-1.38593339989707,0.165767240917931,0.64347041738031,1
"ENSMUSG00000031880",34.9096028668589,-0.239587141547858,0.172906107393635,-1.38564880766426,0.165854166950137,0.64347041738031,1
"ENSMUSG00000041842",1633.88943772303,-0.0597333488538334,0.0431130687228296,-1.3855044566151,0.165898270731353,0.64347041738031,1
"ENSMUSG00000029465",7038.48994175417,-0.0789821722711098,0.0570064662436385,-1.38549497058018,0.165901169321978,0.64347041738031,1
"ENSMUSG00000042613",1374.85885645118,0.121736994318531,0.0878866059246244,1.38515980948153,0.166003606936102,0.64347041738031,1
"ENSMUSG00000057113",9822.58874553415,-0.0964645893382767,0.0696444716445447,-1.38510045464367,0.166021752924984,0.64347041738031,1
"ENSMUSG00000037989",417.45097026773,0.152803619167237,0.110331249351932,1.38495322100294,0.166066771703142,0.64347041738031,1
"ENSMUSG00000030704",2492.36439842265,0.0619838964884158,0.0447666091417741,1.38460110508069,0.166174473385241,0.64347041738031,1
"ENSMUSG00000026822",130.31826389838,-0.343704408273613,0.248273819977566,-1.38437636438941,0.166243242269253,0.64347041738031,1
"ENSMUSG00000061838",1639.22513680547,-0.0781365173075501,0.0564463427150579,-1.38426182369307,0.166278299053616,0.64347041738031,1
"ENSMUSG00000050174",44.1341307641691,-0.227946162949209,0.164678032072827,-1.38419290102035,0.166299396481741,0.64347041738031,1
"ENSMUSG00000087611",60.3497128770732,-0.190168573879561,0.137394781441977,-1.38410332534988,0.166326818859761,0.64347041738031,1
"ENSMUSG00000006599",2989.6196768382,-0.0370810192814342,0.0267963777741768,-1.38380715460612,0.166417511727893,0.64347041738031,1
"ENSMUSG00000041000",539.299674867244,0.0964865886980304,0.0697365452701391,1.38358716114011,0.166484901791499,0.64347041738031,1
"ENSMUSG00000027775",1399.7124759573,-0.0675779116764183,0.048845364492763,-1.38350716343678,0.166509412379765,0.64347041738031,1
"ENSMUSG00000085816",140.749380282429,0.238712862062528,0.172559880365883,1.38336246847401,0.166553752526995,0.64347041738031,1
"ENSMUSG00000018451",34.1909762039293,-0.325580564369749,0.235373585077686,-1.38325022437114,0.166588154585861,0.64347041738031,1
"ENSMUSG00000028309",1465.76746255545,0.0683779522384622,0.0494347725662393,1.38319544500463,0.16660494603105,0.64347041738031,1
"ENSMUSG00000050668",500.285520363982,-0.0757019463715556,0.0547327001282639,-1.38312098972189,0.166627770748194,0.64347041738031,1
"ENSMUSG00000057092",321.10984601647,-0.176479239175753,0.127613681943352,-1.38291785401264,0.16669005518365,0.64347041738031,1
"ENSMUSG00000005672",3645.85168179327,0.225968705478934,0.163406273395107,1.38286432206036,0.166706471791256,0.64347041738031,1
"ENSMUSG00000041189",386.392682149077,0.127663592476398,0.0923245446023579,1.38276980434884,0.166735460441224,0.64347041738031,1
"ENSMUSG00000046408",29.4978330782092,-0.231120000005864,0.167167116064675,-1.38256856639464,0.16679719288788,0.64347041738031,1
"ENSMUSG00000046295",24.0548729233437,-0.540101960765302,0.390711730727222,-1.38235409456487,0.166863003913306,0.64347041738031,1
"ENSMUSG00000024451",796.360508793936,-0.1263087305856,0.0913740294091126,-1.3823263721913,0.166871511992319,0.64347041738031,1
"ENSMUSG00000099338",33.228924912753,-0.299747214212583,0.216901139942904,-1.38195315290407,0.166986085847603,0.64347041738031,1
"ENSMUSG00000059866",321.266224082355,0.114174581895067,0.0826195267963826,1.38193216933392,0.166992529307492,0.64347041738031,1
"ENSMUSG00000021763",40.7769545068056,0.287088783553682,0.20777156512847,1.38175203799504,0.16704785022511,0.64347041738031,1
"ENSMUSG00000050989",2239.7441128642,0.127728469439984,0.0924548264852679,1.38152300205049,0.167118210335255,0.64347041738031,1
"ENSMUSG00000080316",740.477096972768,0.314663939391971,0.227774029439205,1.38147417493862,0.167133212960498,0.64347041738031,1
"ENSMUSG00000025404",1298.84999402856,0.0777762096462081,0.0563016547606584,1.38141960439421,0.167149981511208,0.64347041738031,1
"ENSMUSG00000036371",3663.2521649822,-0.0938745464669459,0.0679563500687503,-1.38139476843554,0.167157613574975,0.64347041738031,1
"ENSMUSG00000066735",1932.9431941077,0.0683682523971912,0.0494928780440949,1.38137556551631,0.167163514791195,0.64347041738031,1
"ENSMUSG00000023068",3334.04596221948,0.0524236943475908,0.0379669612412432,1.38077140318102,0.167349258832769,0.643871744590316,1
"ENSMUSG00000049299",809.262936480253,-0.0847671474045538,0.0613919994188029,-1.38075234895496,0.167355119397008,0.643871744590316,1
"ENSMUSG00000005656",2766.47383092524,-0.0660382017928896,0.0478327980795785,-1.38060503345473,0.167400434862281,0.643878061877017,1
"ENSMUSG00000039197",512.023169175667,-0.0712672638863024,0.0516378033251832,-1.38013740510039,0.167544342281379,0.644174736913608,1
"ENSMUSG00000021278",55.6649513274777,-0.708611283490949,0.513505772128927,-1.379948039441,0.1676026438817,0.644174736913608,1
"ENSMUSG00000050010",1118.92468566336,0.363275469257992,0.263261045313962,1.37990589843915,0.167615620259472,0.644174736913608,1
"ENSMUSG00000022194",530.876406155379,0.131715831751995,0.0954627678771462,1.37976128998799,0.167660154931273,0.644174736913608,1
"ENSMUSG00000003033",1308.0103709668,-0.0731507972898108,0.053021773240885,-1.37963694570298,0.167698456008824,0.644174736913608,1
"ENSMUSG00000074925",145.3927454233,0.124388693769701,0.0901692099643861,1.37950297910818,0.167739728346425,0.644174736913608,1
"ENSMUSG00000031167",3040.06000522438,-0.150419753622495,0.109165480753898,-1.37790584151413,0.168232361171545,0.645898359570855,1
"ENSMUSG00000039873",34.2643500413953,-0.265256788338143,0.192593156813412,-1.37729082760261,0.168422349941273,0.646459438996145,1
"ENSMUSG00000031683",829.605682639307,-0.100435222628251,0.0729860220581017,-1.37608845907916,0.168794248146229,0.64761648431982,1
"ENSMUSG00000023367",448.753267884416,-0.174494414357997,0.126856076089871,-1.37553059921526,0.168967005929988,0.64761648431982,1
"ENSMUSG00000025907",2465.91121564576,0.0775310705446457,0.0563663737588903,1.37548444887174,0.16898130368564,0.64761648431982,1
"ENSMUSG00000000378",1599.88484491273,-0.0754580533686061,0.054863467280068,-1.37537886520016,0.169014017788343,0.64761648431982,1
"ENSMUSG00000051238",203.560069160703,-0.1353848419267,0.0984382682483281,-1.37532734307319,0.169029983157235,0.64761648431982,1
"ENSMUSG00000051510",2185.08233880201,0.116180065866358,0.0844864356443333,1.375132765163,0.169090288002147,0.64761648431982,1
"ENSMUSG00000079037",4252.17287855195,0.15955243242651,0.116027394436356,1.37512725509,0.169091995954583,0.64761648431982,1
"ENSMUSG00000041702",1467.14289603668,0.074769872685418,0.0543756444911401,1.37506182014267,0.169112279756498,0.64761648431982,1
"ENSMUSG00000020246",1110.77944272908,0.0629144540098776,0.0457546456869821,1.37503969411739,0.169119138888375,0.64761648431982,1
"ENSMUSG00000005949",1510.95084980411,0.128754576222837,0.0936510700166343,1.37483294317905,0.169183242363795,0.647692518112384,1
"ENSMUSG00000022673",436.170721367479,-0.140270716847284,0.102037900881519,-1.37469230193356,0.169226858832592,0.647692518112384,1
"ENSMUSG00000002068",165.574939436772,-0.266046426690383,0.193576016447173,-1.3743770099897,0.16932466962339,0.64781184891488,1
"ENSMUSG00000112302",37.4384492620007,0.252272468493221,0.183580949100232,1.37417564147947,0.169387160936249,0.64781184891488,1
"ENSMUSG00000032589",79.5876704249804,0.305908337075162,0.222650310206335,1.37394076294648,0.169460073369564,0.64781184891488,1
"ENSMUSG00000002395",1871.46530723966,-0.0850252500033718,0.0618910091003654,-1.37379000987835,0.169506883459942,0.64781184891488,1
"ENSMUSG00000024387",2009.46036685111,-0.0728732032045938,0.0530552551122641,-1.3735341211798,0.169586361240541,0.64781184891488,1
"ENSMUSG00000025911",214.076880069384,-0.165236878742521,0.12030099985032,-1.37352872335317,0.16958803808002,0.64781184891488,1
"ENSMUSG00000116097",20.3601016982523,-0.318414203635863,0.231829444164663,-1.37348473910717,0.169601702287229,0.64781184891488,1
"ENSMUSG00000071866",19475.2037572139,-0.148035348555814,0.10778283170403,-1.37345944818297,0.169609559574811,0.64781184891488,1
"ENSMUSG00000063524",9779.44505236228,-0.0867420819151566,0.0631688331103623,-1.37317847495472,0.169696869623093,0.647918148956082,1
"ENSMUSG00000024525",805.073983778861,-0.0812140237683957,0.0591529736203926,-1.37294913167979,0.169768161075889,0.647918148956082,1
"ENSMUSG00000045409",1047.24680115004,0.119205491555036,0.0868246232124719,1.37294568227868,0.169769233495038,0.647918148956082,1
"ENSMUSG00000017119",5102.58831225055,0.0799008662738731,0.0582032596029317,1.37279023235064,0.169817568164998,0.647934888058116,1
"ENSMUSG00000042010",809.202874699668,0.220498806599721,0.160659924185156,1.3724568072471,0.169921276164278,0.648046002228336,1
"ENSMUSG00000037025",64.3814166686303,-0.290045566195584,0.211339706360146,-1.3724139736492,0.1699346024971,0.648046002228336,1
"ENSMUSG00000045709",21.3439622698114,0.313140081477655,0.228198866028421,1.37222452910285,0.169993551631021,0.64804604440677,1
"ENSMUSG00000036199",1364.87097776553,-0.102426940690836,0.0746480535740934,-1.37213143259215,0.170022525928603,0.64804604440677,1
"ENSMUSG00000052516",28.5718161790938,-0.27405321695965,0.1997734221265,-1.37182020532298,0.170119415630855,0.648247749973041,1
"ENSMUSG00000022253",489.173682850382,-0.0833211976835261,0.0607441532328054,-1.37167436286737,0.170164832804624,0.648253263575857,1
"ENSMUSG00000016382",865.610941862655,0.102924759554505,0.0750461397080516,1.37148639430234,0.17022338198099,0.648308788567743,1
"ENSMUSG00000002524",4345.29712045231,-0.0611775517613523,0.0446328204700843,-1.37068531894276,0.170473073312803,0.649087071101212,1
"ENSMUSG00000046318",316.514637158263,0.242048356897969,0.176606941662026,1.37054837493975,0.170515785550769,0.649087071101212,1
"ENSMUSG00000053929",1944.64557696813,0.0585368844745793,0.0427163624551814,1.37036210740081,0.17057389445367,0.649140662346531,1
"ENSMUSG00000020744",277.883265189011,0.0992112404515682,0.0724092533340492,1.37014588444756,0.170641366994239,0.649229851250598,1
